expert,profile_url,post_count_for_expert,post_rank,author_name,author_public_identifier,posted_at,posted_ago,post_url,feed_url,likes,comments,shares,content_chars,post_format,has_image,is_repost,content_signal,post_id,content,author_info
Thibaut Souyris,https://www.linkedin.com/in/thibautsouyris,15,9,Thibaut Souyris,thibautsouyris,2026-06-16,1w,https://www.linkedin.com/posts/thibautsouyris_im-on-my-way-to-making-12m-in-revenues-activity-7472626178474835968-RcGy,https://www.linkedin.com/feed/update/urn:li:share:7472619027266248704,31,25,1,1255,image,True,False,LinkedIn/social selling,7472626178474835968,"I'm on my way to making $1.2M in revenues in 2026. Last year, I made less than $80,000. My goal is to build a $10M business in 10 years (25% growth every year). I know for a fact that I won't get to $10M by doing what I'm doing right now. And one of the growth tactics I'm exploring is to build a completely different offering for brands we're working with. Right now we run simple campaigns. 1 LinkedIn post per month for 3 to 6 months and an additional platform if it makes sense. Brings good money, easy to sell, but very limited in terms of impact. So last week, we had a chat with one of my MVPs, Edvin Vosylius, and he gave me a really good idea. Why don't we build a complete offering for brands that includes the best creators of my rosters, and get them to collaborate on something unique. Some ideas include: - a content retreat with 5 to 10 big names to shoot a ton of content and collabs - push this content to the creators' audiences - get usage rights for brands to create whitelisted ads I have a million ideas, but I need some people to explore these ideas with me. So if you're a brand and you're looking for a way to stand out when working with influencers, I want to chat with you. Drop me a DM or tag someone you think should see that.","The Sales Creator Agent | I help Sales Creators find, negotiate, and close brand partnerships"
Thibaut Souyris,https://www.linkedin.com/in/thibautsouyris,15,10,Thibaut Souyris,thibautsouyris,2026-06-15,1w,https://www.linkedin.com/posts/thibautsouyris_last-thursday-i-ran-my-first-in-person-workshop-activity-7472235539325190144-GKjP,https://www.linkedin.com/feed/update/urn:li:ugcPost:7472235538029191168,96,42,2,1081,image,True,False,sales training,7472235539325190144,"Last Thursday I ran my first in-person workshop in more than a year. I was invited by Dominic Klingberg and Julius Göllner to share some insights about the B2B influence campaigns we've been running at The Sales Creator Collective. And I realized how much I missed being around people in my niche. Every day I have dozens of conversations with my creators, and with brands, but all of these conversations are online. Getting to hang out with other professionals who just get it is another level of energy. Right after the workshop, I had lunch with Edvin Vosylius and it was one of the nicest business conversations I had in months. Then we headed to the Revenue Royale gala with my team of creators and we had such a great time. It made me want more moments like that in my career. I want to spend more time around my creators so I can feel that energy. Love meeting the crew last week: - Ada Beltrán - Jan Benedikt Mundorf - Patrick Trümpi - Dariia Gerasymova - Mafalda Johannsen - Adriana López - Sebastian Zumbühl - John Attar - Edvin Vosylius - Emre Aksu Next stop: Barcelona!","The Sales Creator Agent | I help Sales Creators find, negotiate, and close brand partnerships"
Thibaut Souyris,https://www.linkedin.com/in/thibautsouyris,15,11,Thibaut Souyris,thibautsouyris,2026-06-12,2w,https://www.linkedin.com/posts/thibautsouyris_yesterday-was-hands-down-one-of-the-best-activity-7471139196926263297-Ie4u,https://www.linkedin.com/feed/update/urn:li:share:7471139195672043522,70,32,1,575,image,True,False,general sales/content,7471139196926263297,"Yesterday was hands down one of the best moments of my career. Julius Göllner and Dominic Klingberg organized another incredibly night with their first Revenue Royale gala and I got to meet a lot of the creators I represent in person. We speak all the time on WhatsApp but being physically together is something else. I got to feel and experience the community that has been built around The Sales Creator Collective and I'm just so grateful for it. Everyone I met yesterday had a great time, and they are all genuinely good humans. Can't wait to see more creators in person!","The Sales Creator Agent | I help Sales Creators find, negotiate, and close brand partnerships"
Thibaut Souyris,https://www.linkedin.com/in/thibautsouyris,15,12,Thibaut Souyris,thibautsouyris,2026-06-11,2w,https://www.linkedin.com/posts/thibautsouyris_heres-my-ultimate-dream-as-the-sales-creator-activity-7470814639585591296-Kv9d,https://www.linkedin.com/feed/update/urn:li:ugcPost:7467654852857270273,31,12,0,749,text,False,False,prospecting,7470814639585591296,"Here's my ultimate dream as the Sales Creator Agent: A golf pro-am tournaments for creators. Pro = golf creators, Amateurs = sales creators. I think these types of events are coming to the world of B2B influence, and I want to be a part of it. B2B SaaS brands and golf brands could get in front of new audiences (salespeople and execs love playing golf). This would create a ton of cross-pollination opportunities for two worlds that already coexist but don't work together. And this can be done for any brands. I'm currently prospecting B2C categories that could benefit from B2B audiences (VPNs, Travel gear, etc.). I spoke about this (and much more) in details with David Walsh on his podcast. Find the full episode here: https://lnkd.in/eqzKNtbW","The Sales Creator Agent | I help Sales Creators find, negotiate, and close brand partnerships"
Thibaut Souyris,https://www.linkedin.com/in/thibautsouyris,15,13,Thibaut Souyris,thibautsouyris,2026-06-10,2w,https://www.linkedin.com/posts/thibautsouyris_today-im-flying-to-berlin-for-revenue-royale-activity-7470452231004270593-_zGa,https://www.linkedin.com/feed/update/urn:li:share:7470035714080923649,70,26,1,949,image,True,False,sales training,7470452231004270593,"Today I'm flying to Berlin for Revenue Royale. This one is extra special, because I'll meet a lot of the creators I represent for the first time. Here's the program for tomorrow: 10AM -> Free workshop on mistakes to avoid when running your influence campaigns (Join for free: https://lnkd.in/dfY5YA4r) 1PM - 4PM -> networking and meetings all afternoon 6PM -> Revenue Royale Gala organized by Dominic Klingberg and Julius Göllner 12PM -> Afterparty with my creators As a dad, I'm lucky to spend 90% of my year working from home and spending time daily with my wife and my kids. But having the opportunity to get out of the house, network, and have fun with my creators is an absolute joy. Can't wait to party with the crew: - John Attar - Emre Aksu - Nia Secker - Ada Beltrán - Edvin Vosylius - Adriana López - Patrick Trümpi - Dariia Gerasymova - Sebastian Zumbühl - Mafalda Johannsen - Jan Benedikt Mundorf If you're at the gala, see you tomorrow!","The Sales Creator Agent | I help Sales Creators find, negotiate, and close brand partnerships"
Thibaut Souyris,https://www.linkedin.com/in/thibautsouyris,15,14,Thibaut Souyris,thibautsouyris,2026-06-09,2w,https://www.linkedin.com/posts/thibautsouyris_if-youre-in-berlin-on-thursday-im-doing-activity-7470089983748583424-CXVP,https://www.linkedin.com/feed/update/urn:li:share:7470033247108845569,17,9,0,616,text,False,False,sales training; negotiation/closing,7470089983748583424,"If you're in Berlin on Thursday, I'm doing a workshop on the influencer campaigns I've been running with The Sales Creator Collective. We closed $760,000+ in less than 9 months, and I've started seeing patterns emerge when working with over 60 brands. If you want to develop your own influence campaign, I'll share everything you need to know to launch a successful influence campaign with sales creators. You'll get out of this session with concrete tips to develop an influencer marketing strategy, and a good understanding of all the mistakes you need to avoid. Join us here: https://lnkd.in/dfY5YA4r (it's free).","The Sales Creator Agent | I help Sales Creators find, negotiate, and close brand partnerships"
Thibaut Souyris,https://www.linkedin.com/in/thibautsouyris,15,15,Thibaut Souyris,thibautsouyris,2026-06-08,2w,https://www.linkedin.com/posts/thibautsouyris_on-the-way-to-europe-lets-start-this-activity-7469719681919213569-Tjxi,https://www.linkedin.com/feed/update/urn:li:share:7469719681071964160,55,31,1,53,image,True,False,general sales/content,7469719681919213569,On the way to Europe ✈️ Let's start this summer tour!,"The Sales Creator Agent | I help Sales Creators find, negotiate, and close brand partnerships"
Richard Harris,https://www.linkedin.com/in/rharris415/,15,1,Richard Harris™,rharris415,2026-06-15,1w,https://www.linkedin.com/posts/rharris415_the-sales-lies-we-tell-ourselves-part-3-activity-7472271799649648642-oeLU,https://www.linkedin.com/feed/update/urn:li:share:7469665338356314112,12,13,0,1580,text,False,False,discovery/qualification; negotiation/closing,7472271799649648642,"The Sales Lies We Tell Ourselves Part 3 Believing “We lost to the competition” You didn't lose that deal to a competitor. You lost it because you weren’t multi-threaded. Your “champion”, was a cheerleader at best. Remember, champions don’t sign contracts. CEOs, CROs, Founders, this is the deal story nobody wants to tell. Your “champion” loved you. They were bought in. They were pushing internally. Until they went quiet. And you had nobody else. Bad or non-existent discovery with other departments affected by the decision. Bad or non-existent discovery with any skeptics. Bad or non-existent about competitors, pricing, and so much more. And it all comes down to No connection to the skeptics in the room. No visibility into whether the conversation was even still happening on their side. One person. One point of failure. One lost deal. Here's the uncomfortable truth: Your reps aren't losing to better products. They're losing because they're single-threaded and they don't even know it. The deals that close have three things in common: 1. Multiple stakeholders engaged 2. A clear champion with actual authority 3. Consistent activity across the account — not just one contact The deals that push or die have one: a rep who thinks a friendly contact equals a covered deal. This is exactly what Backstory.ai helps surface. Which accounts are single-threaded. Which champions have gone quiet. Which deals look fine in the CRM and are actually on fire. You can't fix what you can't see. And right now, most of you can't see it, or you simply refuse to acknowledge the issue.","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,2,Richard Harris™,rharris415,2026-06-15,1w,https://www.linkedin.com/posts/rharris415_poor-crm-management-up-date-this-isnt-activity-7472211305446187008-k6Ur,https://www.linkedin.com/feed/update/urn:li:share:7471481971177627648,5,7,0,757,text,False,False,leadership/career,7472211305446187008,"Poor CRM management up date. This isn’t a CRM problem. This isn’t a rep problem. This is a leadership problem. There are enough tools out there to automate this. There are also tools that dive in and give you the right strategy suggestions. Failure to automate 100% of this as well as holding yourself and the team accountable is the ultimate issue. Does that mean PIPing and losing a rep for not following procedure, yeah, it does. Does it feel very micromanaging, yeah it does. Remember it’s the soft skills that are the hard skills for leaders. And in most cases leaders are promoted based on sales performance, not leadership qualities. So there’s this sort of”SDR Newbie” that leaders feel because nobody taught them how to manage people and a process.","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,3,Richard Harris™,rharris415,2026-06-11,2w,https://www.linkedin.com/posts/rharris415_the-sales-lies-we-tell-ourselves-part-2-activity-7470822221721149440-3SMD,https://www.linkedin.com/feed/update/urn:li:share:7469664574510641152,9,9,0,1356,text,False,False,leadership/career; negotiation/closing,7470822221721149440,"The Sales Lies We Tell Ourselves Part 2 Believing “sales forecasts are a negotiation"" Most sales forecasts aren't a number. They're a dictatorship. CEOs, CROs, Founders — you already know this. You've sat in meeting after meeting where the number magically lands at exactly what the board wants to see. That's not forecasting. That's wishful thinking with a spreadsheet. Or as I like to call it, smoking hope-i-um Here's what's actually happening: Your forecast is a dictatorship. Deals that belong in the next quarter get forced into this one. Reps feel the pressure. They say what you want to hear because if they don’t you will think they aren’t team players. You report what the board wants to see. And then you miss. Again. And again. And again. The real problem isn't that your reps can't predict. It's that nobody trusts the data enough to tell the truth. Not the reps. Not the managers. Not you. Because the second someone tells the truth about a deal slipping, they become the problem. So everyone lies. And your forecast becomes a work of fiction that everyone pretends is real until the last two weeks of the quarter. So ask yourself this: When did you last look at your forecast and actually believe it? If you even had to think about that, there’s the proof By the way, the board knows you’re lying too. If only you had the complete backstory.","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,4,Richard Harris™,rharris415,2026-06-10,2w,https://www.linkedin.com/posts/rharris415_laundris-saas-surfandsales-activity-7470468028619468801-1qUY,https://www.linkedin.com/feed/update/urn:li:share:7470468027860545537,14,5,0,337,repost,False,True,general sales/content,7470468028619468801,"This is just one example of what attending The Surf and Sales Summit does for people. It’s genuine and human. Life long friends and colleagues. Deals get done. Jobs are created and found. Personal breakthroughs happen. If you haven’t come, it’s time to change that. And no, you don’t have to know how to surf. You’ll be standing on Day 1","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,5,Richard Harris™,rharris415,2026-06-09,2w,https://www.linkedin.com/posts/rharris415_the-sales-lies-we-tell-ourselves-part-1-activity-7470097372149301249-3uS1,https://www.linkedin.com/feed/update/urn:li:share:7469661188826546176,14,18,1,1256,text,False,False,cold email; cold calling; pipeline/building demand,7470097372149301249,"The Sales Lies We Tell Ourselves Part 1 “We need more pipeline” More pipeline isn't your problem. Conversion is. CEOs, CROs, Founders... Just stop pouring money into more pipeline when you miss a number. You're not behind because you don't have enough leads. You're behind because you're accelerating the suck straight through your pipeline. Bad conversion doesn't get better with more volume. It simply compounds the suck-celleration! These are the answers you want, right? 1. Which deals are actually real? 2. Where is engagement dropping off? 3. Which reps are single-threaded with one contact and calling it a deal? You don't know. Because your CRM only shows what reps remembered to log. That's the problem backstory solves. It captures every email, meeting, and call automatically, and tells you which deals are at risk, why, and what to do before it's too late. Stop paying attention to only one part of the equation. You need to focus on both parts. What's your team's actual win rate on deals already in the pipeline from the moment a sales rep takes over the first call? I double dog dare you to drop it below. And then If you want to see what's actually happening in your pipeline and not what your reps remembered to log, check out backstory.ai","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,6,Richard Harris™,rharris415,2026-06-01,3w,https://www.linkedin.com/posts/rharris415_vibe-coding-is-the-new-pandemic-of-thats-activity-7467266042059395072-Ss6V,https://www.linkedin.com/feed/update/urn:li:share:7467266041492983808,10,3,0,498,text,False,False,general sales/content,7467266042059395072,"Vibe coding is the new pandemic of that's costing founders money. Tech founders, yes, you are smart, and you can probably build any tool or service you could buy. The issue is the economic impact it causes you by the distraction from your main mission which is make money. If you've already received funding, I can assure you, your VC's are more interested in you making money rather than letting it sit in the bank. Your success is based on how fast you get to revenue, how much you actually save.","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,7,Richard Harris™,rharris415,2026-05-29,3w,https://www.linkedin.com/posts/rharris415_current-build-vs-buy-conundrums-1-build-activity-7466265874723737600-0oYE,https://www.linkedin.com/feed/update/urn:li:share:7464813319539896320,7,8,0,785,text,False,False,general sales/content,7466265874723737600,"Current build vs buy conundrums. 1. Build vs buy has always been a market place issue. Some will still build, some will still buy. 2. Just because you built it only proves they could probably do it too. Should they, is another topic entirely. 2. At the moment bigger companies will be more concerned with legal requirements around security, audits, data info, and such. 3. Trust in the vendor is a huge issue now. Bigger companies will also be concerned whether you’ll even be around in a year. 4. Smaller companies will try to build it. Technical founders will fall into the gap of building it because they want to prove they are smarter not realizing it’s a distraction from their primary goals of their own company. 5. A workflow solution is simply the feature of a bigger platform.","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,8,Richard Harris™,rharris415,2026-05-29,4w,https://www.linkedin.com/posts/rharris415_the-surf-sales-summit-activity-7466128666679316481-jF9r,https://www.linkedin.com/feed/update/urn:li:share:7466128665521864707,25,12,0,1132,text,False,False,general sales/content,7466128666679316481,"We are regressing. Again. As usual, humans will revert to many of their less than stellar habits and I see it happening again. As we go through the latest wave 🌊 of technological advancement this one scares us. A lot. Worse than the financial crisis of 2008 Worse than the pandemic. Everyone is fearful of the unknown. And honestly, it’s ok, we are human after all. Sadly, with fear comes panic. With panic comes poor decision making. This is one of the reasons 🏄🏼‍♂️ Scott Leese, Jeff Coleman and I created #SurfandSales Its a place to disconnect from day to day. It’s a place to step back. It’s a place to breathe. It’s a place to reflect. It’s a place to connect with others who will become life long friends, mentors, find new job opportunities, and yes, learn some sales skills and life skills. It’s a place to reconnect with what’s important to you. You’ve heard about, you’ve put it on your bucket list, and now it’s time to invest in yourself. Love yourself more. Action speaks louder than words. We have over 100 alumni from around the world who can testify to all of this. What are you waiting for? https://lnkd.in/gHpFmQS","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,9,Richard Harris™,rharris415,2026-05-27,4w,https://www.linkedin.com/posts/rharris415_stop-asking-about-timeline-in-your-sales-activity-7465499571184476160-jP-p,https://www.linkedin.com/feed/update/urn:li:ugcPost:7463653836352790528,28,12,0,139,text,False,False,general sales/content,7465499571184476160,"Stop asking about timeline in your sales conversations. At least stop asking about in the lame way you've been taught. Instead, try this...","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,10,Richard Harris™,rharris415,2026-05-26,4w,https://www.linkedin.com/posts/rharris415_there-is-one-thing-all-sales-leaders-love-activity-7465144832852668417-ro4p,https://www.linkedin.com/feed/update/urn:li:ugcPost:7463653036020867072,6,0,0,81,text,False,False,general sales/content,7465144832852668417,"There is one thing all sales leaders love. In fact, I'd suggest all leaders love.","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,11,Richard Harris™,rharris415,2026-05-25,1mo,https://www.linkedin.com/posts/rharris415_stop-asking-for-decision-makers-in-sales-activity-7464676661934993408-bhXI,https://www.linkedin.com/feed/update/urn:li:ugcPost:7463652471266152448,9,3,0,446,text,False,False,general sales/content,7464676661934993408,Stop asking for decision makers in sales. They won't help you. Here's what you need to know... 1. Champions never sign contracts. At best they are the head cheerleader. 2. Even SMB sales have buying committees. - The End User Committee - The Tool Review Committee - The Tool Approval Committee - The Legal Committee - The Financial Committee Each has it's own leader and lead detractor. Ask for the skeptics. And the ultimate decision maker is...,"Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,12,Richard Harris™,rharris415,2026-05-25,1mo,https://www.linkedin.com/posts/rharris415_the-difference-in-sales-in-leadership-may-activity-7464669124133171200-NAQj,https://www.linkedin.com/feed/update/urn:li:share:7464105657022169088,4,2,0,146,text,False,False,leadership/career,7464669124133171200,The difference in sales in leadership may come down to simply this. Perspective is sharp. Assumptions are dull. Your brain is the shapening stone.,"Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,13,Richard Harris™,rharris415,2026-05-22,1mo,https://www.linkedin.com/posts/rharris415_what-if-i-told-you-to-stop-hiring-sales-people-activity-7463651323310317569-rkZH,https://www.linkedin.com/feed/update/urn:li:ugcPost:7463650969285894144,7,2,0,68,text,False,False,general sales/content,7463651323310317569,What if I told you to stop hiring sales people for quota attainment?,"Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,14,Richard Harris™,rharris415,2026-05-21,1mo,https://www.linkedin.com/posts/rharris415_dumbest-things-i-have-seen-sales-leaders-activity-7463292416540848128-NsNo,https://www.linkedin.com/feed/update/urn:li:share:7463292415077130240,87,96,0,613,text,False,False,LinkedIn/social selling; pipeline/building demand; leadership/career,7463292416540848128,"Dumbest things I have seen sales leaders post on LinkedIn in the last few weeks. And sadly, some of these people have thoughts and opinions I deeply respect. 1. Specifically saying they would only date someone with 6-pack abs. - 🍻🍻 🍻 2. I've been doing this long enough to know there is no karma. Folks do awful things and do just fine. - 🙄 3. I watched a baggage handler smile at a crying child today. That’s when I realized… pipeline reviews are about empathy - 🤦‍♂️ 4. The one word for sales leadership in 2026 - Uncertainty - 🤷‍♂️ 5. Personal hygiene tips including telling people to ""wash down there"" - 🙉 🙈 🙊","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Richard Harris,https://www.linkedin.com/in/rharris415/,15,15,Richard Harris™,rharris415,2026-05-19,1mo,https://www.linkedin.com/posts/rharris415_just-walked-onto-a-sales-floor-and-the-top-activity-7462493684198957056-9mbG,https://www.linkedin.com/feed/update/urn:li:share:7462493683658178560,202,22,1,342,text,False,False,cold calling,7462493684198957056,"Just walked onto a sales floor and the top enterprise ae is making cold calls before 8:30am. It’s not hard. It’s not complex. Straight up suggested why it might benefit them, and kept it that simple. No gimmicky pick up lines. No ae is to busy to make cold calls, ever. Oh, and this person, set 2 meetings in 20 minutes. This what winners do.","Award Winning Sales Trainer / Best Selling Author/ Sales Coach / 5xSalesforce Sales Leader to Follow / Teaching revenue teams how to #EarnTheRight to ask questions, which questions to ask, and when."
Marcus Chan,https://www.linkedin.com/in/marcuschanmba/,15,1,Marcus Chan,marcuschanmba,2026-06-26,6h,https://www.linkedin.com/posts/marcuschanmba_the-real-culprit-their-own-system-activity-7476242956971327490-XVkf,https://www.linkedin.com/feed/update/urn:li:ugcPost:7476084172663554048,27,31,6,1152,document,False,False,leadership/career,7476242956971327490,"Adam Morris has run thousands of sales searches. I asked him why CEO, founders, and CROs keep losing good sales reps. Most exec blame the reps.The real culprit is their own system. One exec kept firing reps every few months. He was sure they were the problem. The process only lived in his head. So Adam had him fix four things. Write the whole process down. Fix the handoff from sales to operations. Pull the CRM busywork off the reps. Run the exit interview and find the pattern. The turnover stopped. And he finally saw which seats were actually broken. If the system lives in your head, it walks out the door when the rep does. A system isn't a system until it's documented. Here's the kicker most leaders miss. The next time a rep leaves, look at the system before you look at the person. The gap is usually sitting in plain sight. Most of the time it is fixable in a week. Every quarter you blame the people instead of the process, the turnover compounds. Across every rep you hire. Across every manager who copies your habits. P.S. Adam Morris just joined The Revenue Vault. Watch or listen to the full interview at the links in the comments. ⬇️","Sales org underperforming despite trying everything? I help CEOs, founders & B2B sales leaders use their own data to pinpoint the best 3 moves to grow revenue | $195M ex-Fortune 500 leader | WSJ bestseller | 700+ Clients"
Marcus Chan,https://www.linkedin.com/in/marcuschanmba/,15,2,Marcus Chan,marcuschanmba,2026-06-26,16h,https://www.linkedin.com/posts/marcuschanmba_your-sdr-is-trained-to-fail-300-dials-a-activity-7476091930611843072-IPKD,https://www.linkedin.com/feed/update/urn:li:ugcPost:7475825412653096960,22,12,2,730,text,False,False,leadership/career; events/keynotes,7476091930611843072,Your SDR is trained to fail. 300 dials a day. 15 conversations. 2 meetings booked. 1 shows. That math gets the company to the board meeting. It doesn't get the SDR to a career. Three changes. 𝐎𝐧𝐞. Cut the dial target in half. Replace it with 20 hours of field work per quarter. Trade shows. Industry events. Coffee with operators. 𝐓𝐰𝐨. Pair every SDR with a senior AE on one named account. Same target. Different role. Real selling. 𝐓𝐡𝐫𝐞𝐞. Hire SDRs who've never sold before. Train them on listening. Their lack of script makes them human. A team I work with switched to this in March. Meetings booked dropped 22%. Meetings held jumped 84%. Revenue per SDR doubled. Get them focused on the right work that actually drives results.,"Sales org underperforming despite trying everything? I help CEOs, founders & B2B sales leaders use their own data to pinpoint the best 3 moves to grow revenue | $195M ex-Fortune 500 leader | WSJ bestseller | 700+ Clients"
Marcus Chan,https://www.linkedin.com/in/marcuschanmba/,15,3,Marcus Chan,marcuschanmba,2026-06-25,21h,https://www.linkedin.com/posts/marcuschanmba_every-bad-sales-hire-costs-you-240k-activity-7476016381340045312-FoyB,https://www.linkedin.com/feed/update/urn:li:ugcPost:7475535135757672448,25,7,9,1336,document,False,False,cold calling; sales training; pipeline/building demand,7476016381340045312,"Every bad sales hire costs you $240K. $80K base. $60K in lost pipeline during ramp. $40K in manager time burned coaching the wrong person. $60K to recruit, onboard, and ramp the replacement. And most leaders make this hire off a resume and a 45-minute conversation. Resume walkthrough. Goal alignment. Three rounds of small talk. Nobody ever watched the rep sell. Then they hire. Month four they flame out. Then leadership says, ""We have a hiring problem."" You do not have a hiring problem. You have an interview problem. Here is the move. Round two, run a real play. Hand them one objection. ""I want to think about it."" Watch them work it live. You learn more in 90 seconds than 45 minutes of conversation. Then run a real cold call. Live. Real prospect. Your CRM. A hiring leader I coach put six finalists through this last quarter. Two could not get past hello. Three sounded scripted. One closed for next steps. He hired one. Five people walked out of the room. Five $240K mistakes he did not make. That is $1.2M he saved by running a 90-second test. The job is selling. The interview should be selling. Test the instinct, not the resume. P.S. CROs and Sales VPs running 5–25 reps: comment SESSION and I'll send the booking link for the free 45-minute Executive Snapshot. We map your top three revenue leaks (hiring is usually one).","Sales org underperforming despite trying everything? I help CEOs, founders & B2B sales leaders use their own data to pinpoint the best 3 moves to grow revenue | $195M ex-Fortune 500 leader | WSJ bestseller | 700+ Clients"
Marcus Chan,https://www.linkedin.com/in/marcuschanmba/,15,4,Marcus Chan,marcuschanmba,2026-06-25,1d,https://www.linkedin.com/posts/marcuschanmba_8-ways-leaders-kill-outbound-before-it-starts-activity-7475880571014107136-2GZr,https://www.linkedin.com/feed/update/urn:li:ugcPost:7475534802901835776,21,24,4,1053,document,False,False,sales training; AI/sales tech; leadership/career,7475880571014107136,"I've watched more outbound teams fail from the top down than the bottom up. The rep gets blamed. The build was broken. Here are the eight ways leaders kill outbound before the first call. #1 Hiring for the function instead of the role. You need demonstrated proof of excellence. #2 Expecting the rep to bring the playbook. Building it is on you. #3 Handing them dirty data. You hired a closer and gave them a broken list. #4 No tech stack. Then wondering why output is slow. #5 No real onboarding. ""Figure it out"" is not a plan. #6 Leaders coaching a motion they've never personally run. #7 No manager operating rhythm. No cadence, no review, no accountability. #8 Buying AI reps to skip the work, before the system underneath even exists. Across 700+ clients, the pattern is the same. The reps are not the problem. The build is. P.S. If you're standing up or rebuilding an outbound team, the Executive Snapshots working session shows you exactly where the build is leaking before you hire the next rep. Comment SESSION and I'll book a free 45-min slot.","Sales org underperforming despite trying everything? I help CEOs, founders & B2B sales leaders use their own data to pinpoint the best 3 moves to grow revenue | $195M ex-Fortune 500 leader | WSJ bestseller | 700+ Clients"
Marcus Chan,https://www.linkedin.com/in/marcuschanmba/,15,5,Marcus Chan,marcuschanmba,2026-06-25,1d,https://www.linkedin.com/posts/marcuschanmba_nothing-fails-like-success-nigel-green-said-activity-7475729486093881344-yL2l,https://www.linkedin.com/feed/update/urn:li:ugcPost:7475337411342884864,21,16,4,921,text,False,False,pipeline/building demand; negotiation/closing,7475729486093881344,"Nothing fails like success. Nigel Green said it on the show. I have watched it kill more sales orgs than missed quota ever did. You hit the number three quarters in a row. You get comfortable. The same plays keep running. No new bets. No discomfort. The team stops noticing the market shifted. By the time the leader sees the slip, it is two quarters late. Comfort does not just slow you down. It chips away at the muscle that made you good. The willingness to be wrong out loud. The willingness to call a play that might fail. The willingness to fire the rep everyone likes who is not closing. That muscle atrophies fast. You do not lose it in a quarter. You lose it in a habit. So this week, find the uncomfortable call. The pricing conversation you have been ducking. The rep you should have managed out 60 days ago. The pipeline review where you stop accepting the same forecast story. That is how leaders stay sharp.","Sales org underperforming despite trying everything? I help CEOs, founders & B2B sales leaders use their own data to pinpoint the best 3 moves to grow revenue | $195M ex-Fortune 500 leader | WSJ bestseller | 700+ Clients"
